track_id,culture,audio_path,factor_energy,factor_brightness,factor_texture,factor_dynamics,factor_percussiveness,rms,zcr,centroid_hz,flatness,flux
ccmusic-database_erhu_playing_tech_00000101,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000101.wav,low,bright,mixed,mixed,percussive,0.008105451241135597,0.24897174537181854,2551.759033203125,0.2697579860687256,0.06471210718154907
ccmusic-database_erhu_playing_tech_00000102,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000102.wav,high,dark,tonal,stable,smooth,0.45119503140449524,0.07378760725259781,936.8374633789062,0.04707127809524536,0.04951246827840805
ccmusic-database_erhu_playing_tech_00000103,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000103.wav,mid,bright,mixed,stable,percussive,0.12853333353996277,0.1921568661928177,1763.873779296875,0.18985532224178314,0.05194084718823433
ccmusic-database_erhu_playing_tech_00000104,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000104.wav,mid,bright,tonal,stable,percussive,0.08929793536663055,0.20397396385669708,1785.81298828125,0.0981554239988327,0.05383692681789398
ccmusic-database_erhu_playing_tech_00000105,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000105.wav,low,mid,tonal,stable,percussive,0.027606256306171417,0.1895921379327774,1677.6015625,0.12396036088466644,0.05369425192475319
ccmusic-database_erhu_playing_tech_00000106,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000106.wav,low,mid,mixed,dynamic,mixed,0.060923658311367035,0.12543225288391113,1472.0504150390625,0.2015739381313324,0.09396529942750931
ccmusic-database_erhu_playing_tech_00000107,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000107.wav,low,bright,mixed,dynamic,percussive,0.03555545210838318,0.21036863327026367,2112.882080078125,0.2539586126804352,0.09086844325065613
ccmusic-database_erhu_playing_tech_00000108,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000108.wav,mid,bright,noisy,dynamic,percussive,0.09312474727630615,0.22250275313854218,2337.5390625,0.39313504099845886,0.09078677743673325
ccmusic-database_erhu_playing_tech_00000109,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000109.wav,low,bright,mixed,dynamic,percussive,0.044037435203790665,0.2325005680322647,2219.053955078125,0.1997547149658203,0.11885448545217514
ccmusic-database_erhu_playing_tech_00000110,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000110.wav,high,mid,tonal,mixed,mixed,0.24487143754959106,0.09028308838605881,1212.1513671875,0.10863693058490753,0.060376059263944626
ccmusic-database_erhu_playing_tech_00000111,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000111.wav,high,dark,tonal,mixed,smooth,0.23954570293426514,0.05601116642355919,925.741455078125,0.12332219630479813,0.07138318568468094
ccmusic-database_erhu_playing_tech_00000112,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000112.wav,high,dark,tonal,stable,smooth,0.266216516494751,0.07356014847755432,1011.4066162109375,0.045259058475494385,0.015938078984618187
ccmusic-database_erhu_playing_tech_00000113,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000113.wav,high,dark,tonal,stable,smooth,0.21996818482875824,0.08023267984390259,1094.364990234375,0.06197129562497139,0.023935655131936073
ccmusic-database_erhu_playing_tech_00000114,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000114.wav,high,dark,tonal,stable,smooth,0.2452196627855301,0.0834832414984703,1140.17138671875,0.09807470440864563,0.023403139784932137
ccmusic-database_erhu_playing_tech_00000115,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000115.wav,mid,mid,mixed,dynamic,mixed,0.1077023595571518,0.11950644850730896,1461.3486328125,0.1795218139886856,0.07199855148792267
ccmusic-database_erhu_playing_tech_00000116,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000116.wav,low,bright,noisy,dynamic,percussive,0.010545726865530014,0.4946931302547455,3755.55224609375,0.30801406502723694,0.08779141306877136
ccmusic-database_erhu_playing_tech_00000117,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000117.wav,low,bright,tonal,stable,percussive,0.07765334099531174,0.19788572192192078,1863.054443359375,0.09383584558963776,0.055020272731781006
ccmusic-database_erhu_playing_tech_00000118,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000118.wav,low,bright,noisy,dynamic,percussive,0.011173865757882595,0.4936567544937134,3549.611083984375,0.30951112508773804,0.09696447849273682
ccmusic-database_erhu_playing_tech_00000119,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000119.wav,low,bright,tonal,mixed,percussive,0.033471401780843735,0.16011252999305725,1709.891357421875,0.13719405233860016,0.06699301302433014
ccmusic-database_erhu_playing_tech_00000120,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000120.wav,low,bright,noisy,mixed,percussive,0.008436033502221107,0.17787444591522217,2139.31298828125,0.42992204427719116,0.0672597736120224
ccmusic-database_erhu_playing_tech_00000121,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000121.wav,low,bright,noisy,dynamic,percussive,0.0049988762475550175,0.4985077381134033,3671.786865234375,0.367150217294693,0.08931808918714523
ccmusic-database_erhu_playing_tech_00000122,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000122.wav,low,bright,tonal,stable,percussive,0.02994484081864357,0.18398548662662506,1905.73828125,0.1338934451341629,0.047287628054618835
ccmusic-database_erhu_playing_tech_00000123,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000123.wav,high,dark,tonal,stable,smooth,0.22573038935661316,0.07699146121740341,1064.090576171875,0.08077311515808105,0.01888010837137699
ccmusic-database_erhu_playing_tech_00000124,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000124.wav,mid,bright,tonal,stable,percussive,0.08275672048330307,0.17599999904632568,1815.829345703125,0.10810712724924088,0.05345158278942108
ccmusic-database_erhu_playing_tech_00000125,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000125.wav,low,bright,mixed,stable,percussive,0.0182412751019001,0.3395969271659851,2892.74658203125,0.23488858342170715,0.057329513132572174
ccmusic-database_erhu_playing_tech_00000126,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000126.wav,low,bright,mixed,mixed,percussive,0.018585460260510445,0.17632314562797546,2403.64697265625,0.2527467608451843,0.0672168955206871
ccmusic-database_erhu_playing_tech_00000127,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000127.wav,low,bright,mixed,dynamic,percussive,0.018208367750048637,0.19696637988090515,1974.28076171875,0.18438144028186798,0.11001656949520111
ccmusic-database_erhu_playing_tech_00000128,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000128.wav,low,bright,tonal,dynamic,percussive,0.011540730483829975,0.21287009119987488,1906.73974609375,0.16100665926933289,0.07578670978546143
ccmusic-database_erhu_playing_tech_00000129,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000129.wav,high,bright,tonal,stable,percussive,0.1773708164691925,0.17492510378360748,1714.8985595703125,0.15110786259174347,0.05524521693587303
ccmusic-database_erhu_playing_tech_00000130,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000130.wav,high,dark,tonal,stable,smooth,0.47295910120010376,0.06334970146417618,1115.838134765625,0.07846728712320328,0.03138221800327301
ccmusic-database_erhu_playing_tech_00000131,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000131.wav,low,mid,tonal,stable,percussive,0.05779576674103737,0.15846885740756989,1574.119140625,0.12030361592769623,0.03551506623625755
ccmusic-database_erhu_playing_tech_00000132,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000132.wav,low,dark,tonal,stable,smooth,0.03145866468548775,0.05930772423744202,663.2277221679688,0.06096617132425308,0.024675149470567703
ccmusic-database_erhu_playing_tech_00000133,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000133.wav,high,dark,tonal,stable,smooth,0.5189249515533447,0.08496807515621185,959.1236572265625,0.04843144491314888,0.03010118007659912
ccmusic-database_erhu_playing_tech_00000134,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000134.wav,low,mid,mixed,dynamic,percussive,0.010034613311290741,0.13880743086338043,1635.97802734375,0.26922303438186646,0.08219044655561447
ccmusic-database_erhu_playing_tech_00000135,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000135.wav,low,bright,tonal,dynamic,percussive,0.030072776600718498,0.20873399078845978,1796.9591064453125,0.14282770454883575,0.07384759187698364
ccmusic-database_erhu_playing_tech_00000136,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000136.wav,mid,bright,tonal,mixed,percussive,0.10641765594482422,0.21499234437942505,2027.30908203125,0.08616593480110168,0.0675077810883522
ccmusic-database_erhu_playing_tech_00000137,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000137.wav,low,bright,mixed,dynamic,percussive,0.028507381677627563,0.26872363686561584,2614.3916015625,0.22997093200683594,0.07244867086410522
ccmusic-database_erhu_playing_tech_00000138,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000138.wav,low,bright,mixed,dynamic,percussive,0.01048746146261692,0.1857299953699112,1987.668212890625,0.23981207609176636,0.1008058488368988
ccmusic-database_erhu_playing_tech_00000139,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000139.wav,low,bright,tonal,dynamic,percussive,0.019124330952763557,0.20252355933189392,2147.117919921875,0.1290067434310913,0.08736848086118698
ccmusic-database_erhu_playing_tech_00000140,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000140.wav,low,mid,tonal,mixed,percussive,0.013925367966294289,0.1843726485967636,1594.51318359375,0.16364982724189758,0.06053241714835167
ccmusic-database_erhu_playing_tech_00000141,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000141.wav,low,bright,mixed,dynamic,percussive,0.021711405366659164,0.3115676939487457,2958.054443359375,0.2642394006252289,0.091450996696949
ccmusic-database_erhu_playing_tech_00000142,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000142.wav,low,bright,mixed,mixed,percussive,0.021840553730726242,0.18642713129520416,1988.61865234375,0.1757962703704834,0.059228312224149704
ccmusic-database_erhu_playing_tech_00000143,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000143.wav,mid,bright,tonal,mixed,percussive,0.07848519086837769,0.20234136283397675,1723.6552734375,0.12173257023096085,0.05813724547624588
ccmusic-database_erhu_playing_tech_00000144,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000144.wav,low,bright,mixed,dynamic,percussive,0.028027957305312157,0.5287291407585144,3983.317626953125,0.2563132047653198,0.07337811589241028
ccmusic-database_erhu_playing_tech_00000145,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000145.wav,low,bright,tonal,mixed,percussive,0.03647157549858093,0.2547495663166046,2439.42041015625,0.1367272287607193,0.06029748544096947
ccmusic-database_erhu_playing_tech_00000146,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000146.wav,low,bright,mixed,stable,percussive,0.007094526197761297,0.1802232265472412,2453.86083984375,0.25583526492118835,0.039108507335186005
ccmusic-database_erhu_playing_tech_00000147,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000147.wav,low,bright,tonal,mixed,percussive,0.07711254805326462,0.20496737957000732,1996.6298828125,0.1183132529258728,0.060430560261011124
ccmusic-database_erhu_playing_tech_00000148,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000148.wav,low,bright,mixed,dynamic,percussive,0.008915833197534084,0.1750134378671646,2177.71533203125,0.24316394329071045,0.09478460997343063
ccmusic-database_erhu_playing_tech_00000149,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000149.wav,low,bright,mixed,dynamic,percussive,0.06559740006923676,0.2017100602388382,2128.014404296875,0.27260103821754456,0.08405379205942154
ccmusic-database_erhu_playing_tech_00000150,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000150.wav,high,mid,tonal,stable,smooth,0.17856211960315704,0.08219178020954132,1225.77099609375,0.12160731106996536,0.04251864552497864
ccmusic-database_erhu_playing_tech_00000151,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000151.wav,low,bright,mixed,mixed,percussive,0.05537843331694603,0.2104836255311966,2053.196044921875,0.26411882042884827,0.06593429297208786
ccmusic-database_erhu_playing_tech_00000152,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000152.wav,high,dark,tonal,stable,smooth,0.2327273190021515,0.07098755985498428,1083.050537109375,0.06879512965679169,0.016912337392568588
ccmusic-database_erhu_playing_tech_00000153,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000153.wav,low,bright,tonal,stable,percussive,0.022880781441926956,0.1833852380514145,1710.8974609375,0.10995728522539139,0.015531170181930065
ccmusic-database_erhu_playing_tech_00000154,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000154.wav,low,bright,tonal,dynamic,percussive,0.01743599772453308,0.21880176663398743,2174.83740234375,0.14710718393325806,0.11086495965719223
ccmusic-database_erhu_playing_tech_00000155,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000155.wav,low,bright,noisy,dynamic,percussive,0.006422791164368391,0.5229089856147766,3806.90771484375,0.34273022413253784,0.09272228181362152
ccmusic-database_erhu_playing_tech_00000156,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000156.wav,mid,bright,tonal,mixed,percussive,0.08401218056678772,0.1871694028377533,1792.56787109375,0.14422538876533508,0.0708041712641716
ccmusic-database_erhu_playing_tech_00000157,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000157.wav,mid,bright,tonal,stable,percussive,0.09177134186029434,0.19664670526981354,2059.63671875,0.15073764324188232,0.05638027563691139
ccmusic-database_erhu_playing_tech_00000158,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000158.wav,low,bright,mixed,dynamic,percussive,0.01715104840695858,0.5835383534431458,4170.7587890625,0.21328166127204895,0.1288730800151825
ccmusic-database_erhu_playing_tech_00000159,china,E:\Desktop\Echo\storage\public\routeA_phase2_cn\china\audio\ccmusic-database_erhu_playing_tech_00000159.wav,high,dark,tonal,stable,smooth,0.2281213253736496,0.07151971012353897,1188.7276611328125,0.08156023919582367,0.01916474662721157
